"id","name","type","size","path","maker_date"
1189,CV triển khai copy.doc,FILE,173056,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  tiếp tục thực hiện Quyết định số 1400QĐ-TTg ngày 17 tháng 11 năm 2023 của Thủ tướng Chính phủ/CV triển khai copy.doc,2026-07-12 23:59:45.241 +0700
994,CV triển khai.doc,FILE,173056,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  tiếp tục thực hiện Quyết định số 1400QĐ-TTg ngày 17 tháng 11 năm 2023 của Thủ tướng Chính phủ/CV triển khai.doc,2026-07-12 18:51:07.680 +0700
1191,qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b(1) copy.png,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  tiếp tục thực hiện Quyết định số 1400QĐ-TTg ngày 17 tháng 11 năm 2023 của Thủ tướng Chính phủ/qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b(1) copy.png,2026-07-12 23:59:57.114 +0700
995,qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b(1).png,FILE,54088,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  tiếp tục thực hiện Quyết định số 1400QĐ-TTg ngày 17 tháng 11 năm 2023 của Thủ tướng Chính phủ/qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b(1).png,2026-07-12 18:51:18.936 +0700
1193,qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b copy.png,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  tiếp tục thực hiện Quyết định số 1400QĐ-TTg ngày 17 tháng 11 năm 2023 của Thủ tướng Chính phủ/qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b copy.png,2026-07-13 00:00:08.953 +0700
996,qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b.png,FILE,54088,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  tiếp tục thực hiện Quyết định số 1400QĐ-TTg ngày 17 tháng 11 năm 2023 của Thủ tướng Chính phủ/qrcode_347613795_a82e3e809dab4951e7d9849d8c8a849b.png,2026-07-12 18:51:39.233 +0700
741,CV TRIEN KHAI CHIEN LUOC LAO DONG VA VIEC LAM.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai chiến lược lao động/CV TRIEN KHAI CHIEN LUOC LAO DONG VA VIEC LAM.pdf,2026-07-12 04:23:42.734 +0700
738,document-615.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai chọn lao động đi thực tập kỹ thuật tại Nhật Bản/document-615.pdf,2026-07-12 04:23:42.394 +0700
1065,document-723.pdf,FILE,1286639,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai công tác đào tạo nghề nông thôn/document-723.pdf,2026-07-12 22:59:12.494 +0700
744,document-724.pdf,FILE,3145728,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai công tác đào tạo nghề nông thôn/document-724.pdf,2026-07-12 04:23:43.655 +0700
737,"20260420033324197.pdf",FILE,280902,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai Kế hoạch tuyển chọn thực tập sinh nữ đi thực tập kỹ thuật tại Nhật Bản Đợt I năm 2026/20260420033324197.pdf,2026-07-12 04:23:41.959 +0700
1066,"224 CV VHXH 29.5.2026 triển khai Thông báo của Sở Nội vụ.signed.pdf",FILE,684412,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai kết quả VB điện tử GP lao động, giấy xác nhận không thuộc diện cấp giấy phép lao động/224 CV VHXH 29.5.2026 triển khai Thông báo của Sở Nội vụ.signed.pdf",2026-07-12 22:59:24.765 +0700
733,document-809.docx,FILE,20656,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai kết quả VB điện tử GP lao động, giấy xác nhận không thuộc diện cấp giấy phép lao động/document-809.docx",2026-07-12 04:23:41.417 +0700
735,document-809.pdf,FILE,995926,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai kết quả VB điện tử GP lao động, giấy xác nhận không thuộc diện cấp giấy phép lao động/document-809.pdf",2026-07-12 04:23:41.799 +0700
734,Thông báo đăng ký - đi Hàn.doc,FILE,0,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai kết quả VB điện tử GP lao động, giấy xác nhận không thuộc diện cấp giấy phép lao động/Thông báo đăng ký - đi Hàn.doc",2026-07-12 04:23:41.680 +0700
727,CV 9172SNV-LĐTLBXH - ngày 28-5-2026 (Triển khai NĐ 162-2026-CP của CP).pdf,FILE,547609,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 162/CV 9172SNV-LĐTLBXH - ngày 28-5-2026 (Triển khai NĐ 162-2026-CP của CP).pdf,2026-07-12 04:23:40.436 +0700
728,CV triển khai.doc,FILE,117248,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 162/CV triển khai.doc,2026-07-12 04:23:40.467 +0700
729,document-877.pdf,FILE,468311,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 162/document-877.pdf,2026-07-12 04:23:40.570 +0700
730,document-920.pdf,FILE,468311,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 162/document-920.pdf,2026-07-12 04:23:40.673 +0700
732,Nghị định 162 NĐ-CP ngày 15-5-26.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 162/Nghị định 162 NĐ-CP ngày 15-5-26.pdf,2026-07-12 04:23:41.192 +0700
731,qrcode_358263613_62a850e85122ba8484ce5488494f5e57.png,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 162/qrcode_358263613_62a850e85122ba8484ce5488494f5e57.png,2026-07-12 04:23:40.763 +0700
1054,TT-vv gop y theo yêu cầu của Bộ Nội vụ.doc,FILE,54784,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 162/TT-vv gop y theo yêu cầu của Bộ Nội vụ.doc,2026-07-12 22:48:25.882 +0700
726,document-560.pdf,FILE,740914,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 352 Luật việc làm và dịch vụ việc làm/document-560.pdf,2026-07-12 04:23:40.172 +0700
1055,document-561.pdf,FILE,473534,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 352 Luật việc làm và dịch vụ việc làm/document-561.pdf,2026-07-12 22:48:52.785 +0700
761,document-562.pdf,FILE,13793589,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 352 Luật việc làm và dịch vụ việc làm/document-562.pdf,2026-07-12 04:23:45.546 +0700
736,document-564.pdf,FILE,8290681,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 372 Luật người lao động Việt Nam làm việc ở nước ngoài theo hợp đồng/document-564.pdf,2026-07-12 04:23:41.916 +0700
1060,document-565.pdf,FILE,588697,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 372 Luật người lao động Việt Nam làm việc ở nước ngoài theo hợp đồng/document-565.pdf,2026-07-12 22:58:00.391 +0700
724,document-563.pdf,FILE,1039108,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NĐ 374 Luật việc làm và Bảo hiểm thất nghiệp/document-563.pdf,2026-07-12 04:23:39.775 +0700
1052,document-921.docx,FILE,21441,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NQ 09/document-921.docx,2026-07-12 22:47:28.848 +0700
1053,document-921.pdf,FILE,476529,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NQ 09/document-921.pdf,2026-07-12 22:47:40.897 +0700
751,document-922.pdf,FILE,4171937,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai NQ 09/document-922.pdf,2026-07-12 04:23:44.676 +0700
1061,"247 CV-VHXH 16.6.2026 triển khai thực hiện Quyết định số 582QĐ-BNV và Quyết định số 583QĐ-BNV ngày 27.5.2026 của Bộ Nội vụ.signed.signed.pdf",FILE,1026535,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai QĐ 582, 583/247 CV-VHXH 16.6.2026 triển khai thực hiện Quyết định số 582QĐ-BNV và Quyết định số 583QĐ-BNV ngày 27.5.2026 của Bộ Nội vụ.signed.signed.pdf",2026-07-12 22:58:17.475 +0700
723,CV triển khai.doc,FILE,56832,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai QĐ 582, 583/CV triển khai.doc",2026-07-12 04:23:39.271 +0700
1062,document-908.pdf,FILE,1058698,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai QĐ 582, 583/document-908.pdf",2026-07-12 22:58:30.085 +0700
1063,document-909.pdf,FILE,1380426,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai QĐ 582, 583/document-909.pdf",2026-07-12 22:58:42.164 +0700
722,"2026-03-23-KH_cham_soc_suc_khoe_nguoi_lao_dong_nam_2026_signed.pdf",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai rà soát khám sàn lọc cho người lao động tự do ANTVSLĐ/2026-03-23-KH_cham_soc_suc_khoe_nguoi_lao_dong_nam_2026_signed.pdf,2026-07-12 04:23:39.043 +0700
725,CV_trien_khai_tang_cuong_giam_sat_kham_suc_khoe_signed.signed.docx,FILE,20526,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai rà soát khám sàn lọc cho người lao động tự do ANTVSLĐ/CV_trien_khai_tang_cuong_giam_sat_kham_suc_khoe_signed.signed.docx,2026-07-12 04:23:40.067 +0700
1067,CV_trien_khai_tang_cuong_giam_sat_kham_suc_khoe_signed.signed.pdf,FILE,984525,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai rà soát khám sàn lọc cho người lao động tự do ANTVSLĐ/CV_trien_khai_tang_cuong_giam_sat_kham_suc_khoe_signed.signed.pdf,2026-07-12 22:59:42.009 +0700
721,"10-06-2026 CV triển khai KH đào tạo nghề cho NLĐ.doc",FILE,70144,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai thực hiện Kế hoạch đào tạo nghề cho DN nhỏ và vừa/10-06-2026 CV triển khai KH đào tạo nghề cho NLĐ.doc,2026-07-12 04:23:38.803 +0700
1068,CV 5437SGDĐT ngày 5-6-26 - triển khai KH tổ chức đào tạo nghề cho NLĐ dang làm việc tai DN.pdf,FILE,1234733,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai thực hiện Kế hoạch đào tạo nghề cho DN nhỏ và vừa/CV 5437SGDĐT ngày 5-6-26 - triển khai KH tổ chức đào tạo nghề cho NLĐ dang làm việc tai DN.pdf,2026-07-12 22:59:55.793 +0700
720,CV triển khai.doc,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai thực hiện Nghị định số 3182025NĐ-CP/CV triển khai.doc,2026-07-12 04:23:38.738 +0700
718,"20260420232128415.pdf",FILE,401519,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai thực hiện Thông tư số 042026TT-BNV ngày 26 tháng 3 năm 2026 của Bộ Nội vụ/20260420232128415.pdf,2026-07-12 04:23:38.673 +0700
1069,"2. CV ve trien khai TT04_signed.signed.signed (2).pdf",FILE,1097435,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai thực hiện Thông tư số 042026TT-BNV ngày 26 tháng 3 năm 2026 của Bộ Nội vụ/2. CV ve trien khai TT04_signed.signed.signed (2).pdf,2026-07-12 23:00:13.468 +0700
719,CV triển khai TT04.doc,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai thực hiện Thông tư số 042026TT-BNV ngày 26 tháng 3 năm 2026 của Bộ Nội vụ/CV triển khai TT04.doc,2026-07-12 04:23:38.683 +0700
1070,qrcode_336216435_2a38989fb60a1a1b80d27015242f100c.png,FILE,54541,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai thực hiện Thông tư số 042026TT-BNV ngày 26 tháng 3 năm 2026 của Bộ Nội vụ/qrcode_336216435_2a38989fb60a1a1b80d27015242f100c.png,2026-07-12 23:00:30.535 +0700
1195,"235 CV-VHXH 09.6.2026  triển khai thực hiện Thông tư số 08.2026TT-BNV ngày 15 tháng 5 năm 2026 của Bộ Nội 2.signed copy.pdf",FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/235 CV-VHXH 09.6.2026  triển khai thực hiện Thông tư số 08.2026TT-BNV ngày 15 tháng 5 năm 2026 của Bộ Nội 2.signed copy.pdf,2026-07-13 00:00:26.455 +0700
997,"235 CV-VHXH 09.6.2026  triển khai thực hiện Thông tư số 08.2026TT-BNV ngày 15 tháng 5 năm 2026 của Bộ Nội 2.signed.pdf",FILE,1051727,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/235 CV-VHXH 09.6.2026  triển khai thực hiện Thông tư số 08.2026TT-BNV ngày 15 tháng 5 năm 2026 của Bộ Nội 2.signed.pdf,2026-07-12 18:52:05.470 +0700
1197,CV TRIEN KHAI THUC HIEN THONG TU 08 CUA BNV copy.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/CV TRIEN KHAI THUC HIEN THONG TU 08 CUA BNV copy.pdf,2026-07-13 00:00:38.290 +0700
821,CV TRIEN KHAI THUC HIEN THONG TU 08 CUA BNV.docx,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/CV TRIEN KHAI THUC HIEN THONG TU 08 CUA BNV.docx,2026-07-12 04:23:51.862 +0700
998,CV TRIEN KHAI THUC HIEN THONG TU 08 CUA BNV.pdf,FILE,549620,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/CV TRIEN KHAI THUC HIEN THONG TU 08 CUA BNV.pdf,2026-07-12 18:52:17.126 +0700
822,CV triển khai TTT08.doc,FILE,109568,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/CV triển khai TTT08.doc,2026-07-12 04:23:52.011 +0700
824,document-865.pdf,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/document-865.pdf,2026-07-12 04:23:52.285 +0700
828,document-866.pdf,FILE,1897038,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/document-866.pdf,2026-07-12 04:23:53.665 +0700
825,THONG TU 08 BNV.docx,FILE,434556,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/THONG TU 08 BNV.docx,2026-07-12 04:23:52.706 +0700
833,THONG TU 08 BNV.pdf,FILE,3145728,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV  triển khai thực hiện Thông tư số 082026TT-BNV ngày 1552026 của Bộ Nội vụ/THONG TU 08 BNV.pdf,2026-07-12 04:23:53.856 +0700
713,"2. CV ve trien khai SAN DVVL QG - gui don vi TT - DN DVVL - 0552026-1.signed.pdf",FILE,1014119,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai trang web sàn giao dịch việc làm/2. CV ve trien khai SAN DVVL QG - gui don vi TT - DN DVVL - 0552026-1.signed.pdf,2026-07-12 04:23:38.417 +0700
714,CV triển khai.doc,FILE,153088,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai trang web sàn giao dịch việc làm/CV triển khai.doc,2026-07-12 04:23:38.432 +0700
715,qrcode_345592086_cc2a0ad2a93c59b6f71467bbc5973187(1).png,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai trang web sàn giao dịch việc làm/qrcode_345592086_cc2a0ad2a93c59b6f71467bbc5973187(1).png,2026-07-12 04:23:38.442 +0700
716,qrcode_345592086_cc2a0ad2a93c59b6f71467bbc5973187.png,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai trang web sàn giao dịch việc làm/qrcode_345592086_cc2a0ad2a93c59b6f71467bbc5973187.png,2026-07-12 04:23:38.483 +0700
717,z7804341807841_b0e7de9aab28bbdd2e957263308748d6.jpg,FILE,265242,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai trang web sàn giao dịch việc làm/z7804341807841_b0e7de9aab28bbdd2e957263308748d6.jpg,2026-07-12 04:23:38.593 +0700
712,"Thong tư 05.2026.TT,BNV (2).docx",FILE,111838,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai TT 05 - giám định tư pháp lĩnh vực Nội vụ/Thong tư 05.2026.TT,BNV (2).docx",2026-07-12 04:23:38.225 +0700
1064,"Thong tư 05.2026.TT,BNV (2).pdf",FILE,1612827,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV triển khai TT 05 - giám định tư pháp lĩnh vực Nội vụ/Thong tư 05.2026.TT,BNV (2).pdf",2026-07-12 22:58:55.187 +0700
693,document-667.pdf,FILE,537459,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuân thủ các quy định đối với lao động chưa thành niên/document-667.pdf,2026-07-12 04:23:36.253 +0700
1074,document-668.pdf,FILE,473359,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuân thủ các quy định đối với lao động chưa thành niên/document-668.pdf,2026-07-12 23:01:29.010 +0700
690,CV triển khai.doc,FILE,0,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuân thủ pháp luật về an toàn, vệ sinh lao động trên địa bàn Thành phố Hồ Chí Minh/CV triển khai.doc",2026-07-12 04:23:35.772 +0700
694,document-880.pdf,FILE,1138248,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuân thủ pháp luật về an toàn, vệ sinh lao động trên địa bàn Thành phố Hồ Chí Minh/document-880.pdf",2026-07-12 04:23:36.271 +0700
692,document-907.pdf,FILE,1138248,"/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuân thủ pháp luật về an toàn, vệ sinh lao động trên địa bàn Thành phố Hồ Chí Minh/document-907.pdf",2026-07-12 04:23:36.028 +0700
709,CV 342.docx,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển chọn thực tập sinh nữ đi thực tập kỹ thuật tại Nhật Bản đợt 1/CV 342.docx,2026-07-12 04:23:38.112 +0700
710,CV 342.pdf,FILE,1182685,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển chọn thực tập sinh nữ đi thực tập kỹ thuật tại Nhật Bản đợt 1/CV 342.pdf,2026-07-12 04:23:38.132 +0700
1071,CV 6416.docx,FILE,18430,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển chọn thực tập sinh nữ đi thực tập kỹ thuật tại Nhật Bản đợt 1/CV 6416.docx,2026-07-12 23:00:47.613 +0700
705,CV 6416.pdf,FILE,642914,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển chọn thực tập sinh nữ đi thực tập kỹ thuật tại Nhật Bản đợt 1/CV 6416.pdf,2026-07-12 04:23:38.074 +0700
706,qrcode_349891701_78e33f27cf76153a07522813c3419d8a.png,FILE,54293,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển chọn thực tập sinh nữ đi thực tập kỹ thuật tại Nhật Bản đợt 1/qrcode_349891701_78e33f27cf76153a07522813c3419d8a.png,2026-07-12 04:23:38.076 +0700
708,Thông báo tuyển nữ - Nhật Bản.doc,FILE,0,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển chọn thực tập sinh nữ đi thực tập kỹ thuật tại Nhật Bản đợt 1/Thông báo tuyển nữ - Nhật Bản.doc,2026-07-12 04:23:38.102 +0700
707,CV 170 của TT Lao động ngoài nước.pdf,FILE,1255229,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển dụng lao động EPS/CV 170 của TT Lao động ngoài nước.pdf,2026-07-12 04:23:38.100 +0700
1072,CV 92 VHXH 19.3.26 Về việc phối hợp triển khai tuyển chon người lao động theo Chương trinh EPS năm 2026.signed.pdf,FILE,985587,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển dụng lao động EPS/CV 92 VHXH 19.3.26 Về việc phối hợp triển khai tuyển chon người lao động theo Chương trinh EPS năm 2026.signed.pdf,2026-07-12 23:00:59.972 +0700
1073,CV gửi PX thông báo thi tiếng Hàn năm 2026-1.docx,FILE,30923,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển dụng lao động EPS/CV gửi PX thông báo thi tiếng Hàn năm 2026-1.docx,2026-07-12 23:01:11.920 +0700
702,CV triển khai tổ chức thi tiếng Hàn 2026 của Sở Nội vụ.pdf,FILE,696632,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển dụng lao động EPS/CV triển khai tổ chức thi tiếng Hàn 2026 của Sở Nội vụ.pdf,2026-07-12 04:23:37.671 +0700
703,Thông báo đăng ký - đi Hàn.doc,FILE,64512,/Văn bản Phường Xuân Hoà/2. Phòng Văn Hoá - Xã Hội/Lao động - Việc làm/CÔNG VĂN - LAo động/CV tuyển dụng lao động EPS/Thông báo đăng ký - đi Hàn.doc,2026-07-12 04:23:37.766 +0700
